words@dk1980f	@dk1980f	25.44	25.738	?
words@dk1980f	@dk1980f	25.738	26.04	#смеется#
words@dk1980f	@dk1980f	35.756	36.543	#смеется#
words@dk1980f	@dk1980f	36.543	37.33	Мне
words@dk1980f	@dk1980f	37.33	38.117	открылась
words@dk1980f	@dk1980f	38.117	38.904	тайна
words@dk1980f	@dk1980f	38.904	39.691	/
words@dk1980f	@dk1980f	39.691	40.48	/
words@dk1980f	@dk1980f	41.78	42.103	А
words@dk1980f	@dk1980f	42.103	42.426	расскажи
words@dk1980f	@dk1980f	42.426	42.749	поподробнее
words@dk1980f	@dk1980f	42.749	43.072	/
words@dk1980f	@dk1980f	43.072	43.395	чем
words@dk1980f	@dk1980f	43.395	43.718	тебе
words@dk1980f	@dk1980f	43.718	44.041	ещё
words@dk1980f	@dk1980f	44.041	44.364	довелось
words@dk1980f	@dk1980f	44.364	44.687	заниматься
words@dk1980f	@dk1980f	44.687	45.01	/
words@dk1980f	@dk1980f	45.01	45.34	/
words@dk1980f	@dk1980f	54.1	54.326	В
words@dk1980f	@dk1980f	54.326	54.552	хоре
words@dk1980f	@dk1980f	54.552	54.778	?
words@dk1980f	@dk1980f	54.778	55.004	/
words@dk1980f	@dk1980f	55.004	55.23	/
words@dk1980f	@dk1980f	55.35	55.441	И
words@dk1980f	@dk1980f	55.441	55.532	не
words@dk1980f	@dk1980f	55.532	55.623	в
words@dk1980f	@dk1980f	55.623	55.714	одном
words@dk1980f	@dk1980f	55.714	55.805	?
words@dk1980f	@dk1980f	55.805	55.896	/
words@dk1980f	@dk1980f	55.896	55.99	/
words@dk1980f	@dk1980f	56.105	56.369	Расскажи
words@dk1980f	@dk1980f	56.369	56.633	/
words@dk1980f	@dk1980f	56.633	56.897	пожалуйста
words@dk1980f	@dk1980f	56.897	57.161	/
words@dk1980f	@dk1980f	57.161	57.425	в
words@dk1980f	@dk1980f	57.425	57.689	каких
words@dk1980f	@dk1980f	57.689	57.953	хорах
words@dk1980f	@dk1980f	57.953	58.217	тебе
words@dk1980f	@dk1980f	58.217	58.481	довелось
words@dk1980f	@dk1980f	58.481	58.745	принять
words@dk1980f	@dk1980f	58.745	59.009	участие
words@dk1980f	@dk1980f	59.009	59.273	/
words@dk1980f	@dk1980f	59.273	59.54	/
words@dk1980f	@dk1980f	104.997	105.223	Вот
words@dk1980f	@dk1980f	105.223	105.449	/
words@dk1980f	@dk1980f	105.449	105.675	лафйхак
words@dk1980f	@dk1980f	105.675	105.901	/
words@dk1980f	@dk1980f	105.901	106.127	как
words@dk1980f	@dk1980f	106.127	106.353	поехать
words@dk1980f	@dk1980f	106.353	106.579	за
words@dk1980f	@dk1980f	106.579	106.805	границу
words@dk1980f	@dk1980f	106.805	107.031	/
words@dk1980f	@dk1980f	107.031	107.258	/
words@dk1980f	@dk1980f	107.38	107.636	Идёте
words@dk1980f	@dk1980f	107.636	107.892	в
words@dk1980f	@dk1980f	107.892	108.148	хор
words@dk1980f	@dk1980f	108.148	108.404	/
words@dk1980f	@dk1980f	108.404	108.66	/
words@dk1980f	@dk1980f	109.69	109.866	Вот
words@dk1980f	@dk1980f	109.866	110.042	/
words@dk1980f	@dk1980f	110.042	110.218	вот
words@dk1980f	@dk1980f	110.218	110.394	/
words@dk1980f	@dk1980f	110.394	110.57	вот
words@dk1980f	@dk1980f	110.57	110.746	так
words@dk1980f	@dk1980f	110.746	110.922	вот
words@dk1980f	@dk1980f	110.922	111.098	/
words@dk1980f	@dk1980f	111.098	111.274	учитесь
words@dk1980f	@dk1980f	111.274	111.45	/
words@dk1980f	@dk1980f	111.45	111.626	ребята
words@dk1980f	@dk1980f	111.626	111.802	/
words@dk1980f	@dk1980f	111.802	111.99	/
words@dk1980f	@dk1980f	159.05	159.26	Круто
words@dk1980f	@dk1980f	159.26	159.47	/
words@dk1980f	@dk1980f	159.47	159.68	/
words@dk1980f	@dk1980f	159.85	160.078	То
words@dk1980f	@dk1980f	160.078	160.306	есть
words@dk1980f	@dk1980f	160.306	160.534	представьте
words@dk1980f	@dk1980f	160.534	160.762	себе
words@dk1980f	@dk1980f	160.762	160.99	значит
words@dk1980f	@dk1980f	160.99	161.218	/
words@dk1980f	@dk1980f	161.218	161.446	приходишь
words@dk1980f	@dk1980f	161.446	161.674	/
words@dk1980f	@dk1980f	161.674	161.902	тут
words@dk1980f	@dk1980f	161.902	162.13	на
words@dk1980f	@dk1980f	162.13	162.358	английском
words@dk1980f	@dk1980f	162.358	162.586	/
words@dk1980f	@dk1980f	162.586	162.814	тут
words@dk1980f	@dk1980f	162.814	163.042	на
words@dk1980f	@dk1980f	163.042	163.27	русском
words@dk1980f	@dk1980f	163.27	163.498	/
words@dk1980f	@dk1980f	163.498	163.726	там
words@dk1980f	@dk1980f	163.726	163.954	на
words@dk1980f	@dk1980f	163.954	164.182	французском
words@dk1980f	@dk1980f	164.182	164.41	/
words@dk1980f	@dk1980f	164.41	164.638	и
words@dk1980f	@dk1980f	164.638	164.866	кроме
words@dk1980f	@dk1980f	164.866	165.094	всех
words@dk1980f	@dk1980f	165.094	165.322	этих
words@dk1980f	@dk1980f	165.322	165.55	яхыков
words@dk1980f	@dk1980f	165.55	165.778	ещё
words@dk1980f	@dk1980f	165.778	166.006	язык
words@dk1980f	@dk1980f	166.006	166.234	жестов
words@dk1980f	@dk1980f	166.234	166.462	изучаешь
words@dk1980f	@dk1980f	166.462	166.69	/
words@dk1980f	@dk1980f	166.69	166.93	/
words@dk1980f	@dk1980f	167.13	167.358	Вот
words@dk1980f	@dk1980f	167.358	167.586	/
words@dk1980f	@dk1980f	167.586	167.814	кому
words@dk1980f	@dk1980f	167.814	168.042	надо
words@dk1980f	@dk1980f	168.042	168.27	/
words@dk1980f	@dk1980f	168.27	168.498	пожалуйста
words@dk1980f	@dk1980f	168.498	168.726	/
words@dk1980f	@dk1980f	168.726	168.96	вот
words@dk1980f	@dk1980f	172.19	172.406	Как
words@dk1980f	@dk1980f	172.406	172.622	это
words@dk1980f	@dk1980f	172.622	172.838	говорят
words@dk1980f	@dk1980f	172.838	173.054	/
words@dk1980f	@dk1980f	173.054	173.27	это
words@dk1980f	@dk1980f	173.27	173.486	этот
words@dk1980f	@dk1980f	173.486	173.702	язык
words@dk1980f	@dk1980f	173.702	173.918	/
words@dk1980f	@dk1980f	173.918	174.134	который
words@dk1980f	@dk1980f	174.134	174.35	понятен
words@dk1980f	@dk1980f	174.35	174.566	всем
words@dk1980f	@dk1980f	174.566	174.782	/
words@dk1980f	@dk1980f	174.782	175.01	/
words@dk1980f	@dk1980f	177.48	177.742	А
words@dk1980f	@dk1980f	177.742	178.004	расскажи
words@dk1980f	@dk1980f	178.004	178.266	/
words@dk1980f	@dk1980f	178.266	178.528	как
words@dk1980f	@dk1980f	178.528	178.79	так
words@dk1980f	@dk1980f	178.79	179.052	сложилось
words@dk1980f	@dk1980f	179.052	179.314	/
words@dk1980f	@dk1980f	179.314	179.576	что
words@dk1980f	@dk1980f	179.576	179.838	ты
words@dk1980f	@dk1980f	179.838	180.1	попала
words@dk1980f	@dk1980f	180.1	180.362	в
words@dk1980f	@dk1980f	180.362	180.624	группу
words@dk1980f	@dk1980f	180.624	180.886	/
words@dk1980f	@dk1980f	180.886	181.148	и
words@dk1980f	@dk1980f	181.148	181.41	не
words@dk1980f	@dk1980f	181.41	181.672	просто
words@dk1980f	@dk1980f	181.672	181.934	в
words@dk1980f	@dk1980f	181.934	182.196	группу
words@dk1980f	@dk1980f	182.196	182.458	/
words@dk1980f	@dk1980f	182.458	182.72	а
words@dk1980f	@dk1980f	182.72	182.982	сразу
words@dk1980f	@dk1980f	182.982	183.244	на
words@dk1980f	@dk1980f	183.244	183.506	клавишах
words@dk1980f	@dk1980f	183.506	183.768	стала
words@dk1980f	@dk1980f	183.768	184.03	там
words@dk1980f	@dk1980f	184.03	184.292	играть
words@dk1980f	@dk1980f	184.292	184.554	?
words@dk1980f	@dk1980f	184.554	184.816	/
words@dk1980f	@dk1980f	184.816	185.1	/
words@dk1980f	@dk1980f	190.37	190.587	Ну
words@dk1980f	@dk1980f	190.587	190.804	/
words@dk1980f	@dk1980f	190.804	191.021	не
words@dk1980f	@dk1980f	191.021	191.238	знаю
words@dk1980f	@dk1980f	191.238	191.455	/
words@dk1980f	@dk1980f	191.455	191.672	вот
words@dk1980f	@dk1980f	191.672	191.889	я
words@dk1980f	@dk1980f	191.889	192.106	например
words@dk1980f	@dk1980f	192.106	192.323	барабанщиком
words@dk1980f	@dk1980f	192.323	192.54	/
words@dk1980f	@dk1980f	192.54	192.76	/
words@dk1980f	@dk1980f	202.49	202.766	Это
words@dk1980f	@dk1980f	202.766	203.042	директор
words@dk1980f	@dk1980f	203.042	203.318	/
words@dk1980f	@dk1980f	203.318	203.594	видите
words@dk1980f	@dk1980f	203.594	203.87	/
words@dk1980f	@dk1980f	203.87	204.15	/
words@dk1980f	@dk1980f	204.15	204.42	#нрзб#
words@dk1980f	@dk1980f	204.42	204.69	директор
words@dk1980f	@dk1980f	204.69	204.96	/
words@dk1980f	@dk1980f	204.96	205.23	/
words@dk1980f	@dk1980f	205.23	205.5	#нрзб#
words@dk1980f	@dk1980f	205.5	205.77	десять
words@dk1980f	@dk1980f	205.77	206.04	/
words@dk1980f	@dk1980f	206.04	206.31	я
words@dk1980f	@dk1980f	206.31	206.58	не
words@dk1980f	@dk1980f	206.58	206.85	хочу
words@dk1980f	@dk1980f	206.85	207.12	/
words@dk1980f	@dk1980f	207.12	207.39	надо
words@dk1980f	@dk1980f	207.39	207.66	/
words@dk1980f	@dk1980f	207.66	207.93	/
words@dk1980f	@dk1980f	207.94	208.178	Вот
words@dk1980f	@dk1980f	208.178	208.416	так
words@dk1980f	@dk1980f	208.416	208.654	и
words@dk1980f	@dk1980f	208.654	208.892	живём
words@dk1980f	@dk1980f	208.892	209.13	/
words@dk1980f	@dk1980f	209.13	209.37	/
words@dk1980f	@dk1980f	252.59	252.869	А
words@dk1980f	@dk1980f	252.869	253.148	скажи
words@dk1980f	@dk1980f	253.148	253.427	пожалуйста
words@dk1980f	@dk1980f	253.427	253.706	/
words@dk1980f	@dk1980f	253.706	253.985	что
words@dk1980f	@dk1980f	253.985	254.264	тебе
words@dk1980f	@dk1980f	254.264	254.543	было
words@dk1980f	@dk1980f	254.543	254.822	самым
words@dk1980f	@dk1980f	254.822	255.101	сложным
words@dk1980f	@dk1980f	255.101	255.38	/
words@dk1980f	@dk1980f	255.38	255.659	когда
words@dk1980f	@dk1980f	255.659	255.938	ты
words@dk1980f	@dk1980f	255.938	256.217	осваивала
words@dk1980f	@dk1980f	256.217	256.496	пианино
words@dk1980f	@dk1980f	256.496	256.775	?
words@dk1980f	@dk1980f	256.775	257.054	/
words@dk1980f	@dk1980f	257.054	257.34	/
words@dk1980f	@dk1980f	274.53	275.725	#нрзб#
gesture@vs1984f	@vs1984f	9.56	10.36	кивок головой
gesture@vs1984f	@vs1984f	15.81	17.53	тройной кивок головой
gesture@vs1984f	@vs1984f	18.82	19.315	вскидывание руки, кивок головой
gesture@vs1984f	@vs1984f	21.91	22.49	круг рукой на уровне груди с ладонью от говорящего
gesture@vs1984f	@vs1984f	22.49	23.29	поднятие бровей
gesture@vs1984f	@vs1984f	26.25	26.89	двойной кивок головой
gesture@vs1984f	@vs1984f	26.89	27.69	круг рукой на уровне груди с ладонью на говорящего
gesture@vs1984f	@vs1984f	29.895	31.975	круг рукой на уровне головы с ладонью от говорящего и удержание руки на уровне груди
gesture@vs1984f	@vs1984f	32.29	34.48	четырёхкратное ритмическое биение кистью руки с соединёнными большим и указательным пальцами (ладонь от говорящего)
gesture@vs1984f	@vs1984f	34.48	34.86	рассоединение большого и указательного пальцев
gesture@vs1984f	@vs1984f	34.86	36.27	многократкое ритмическое биение рукой с ладонью от говорящего
gesture@vs1984f	@vs1984f	36.27	36.605	полукруг рукой на уровне груди с ладонью от говорящего
gesture@vs1984f	@vs1984f	45.62	46.26	вскидывание левой руки
gesture@vs1984f	@vs1984f	46.715	47.46	движение подбородком влево от говорящего
gesture@vs1984f	@vs1984f	50.54	51.432	движение указательным пальцем
gesture@vs1984f	@vs1984f	55.41	56.16	наклон головы влево
gesture@vs1984f	@vs1984f	66.04	66.97	поворот головы вправо по направлению к собеседнику
gesture@vs1984f	@vs1984f	72.42	73.13	наклон головы влево
gesture@vs1984f	@vs1984f	74.99	76.29	пожимание плечами
gesture@vs1984f	@vs1984f	77.465	78.19	круг левой рукой (по часовой стрелке) с выставленным указательным пальцемна уровне груди
gesture@vs1984f	@vs1984f	79.37	80.24	движение подбородком по направлению к собеседнику
gesture@vs1984f	@vs1984f	82.09	83.045	движение головой вправо и мотание головой 
gesture@vs1984f	@vs1984f	84.01	84.872	поднятие руки с ладонью от говорящего и однократное биение ей
gesture@vs1984f	@vs1984f	85.956	86.576	кивок головой
gesture@vs1984f	@vs1984f	88.011	88.97	закидывание головы назад и вправо
gesture@vs1984f	@vs1984f	97.71	98.416	резкое поднятие левой руки с выставленным указательным пальцем
gesture@vs1984f	@vs1984f	100.928	101.79	круг левой рукой на уровне груди и удержание
gesture@vs1984f	@vs1984f	102.429	103.659	трёхратное ритмическое биение левой рукой с ладонью, обращённой в пол
gesture@vs1984f	@vs1984f	107.8	108.819	поднятие левой руки с выставленным указательным пальцем
gesture@vs1984f	@vs1984f	109.04	110.39	многократные небольшие кивки головой
gesture@vs1984f	@vs1984f	111.55	112.054	вскидывание левой руки с выставленным указательным пальцем
gesture@vs1984f	@vs1984f	113.44	114.13	мотание головой
gesture@vs1984f	@vs1984f	116.49	117.01	небольшое движение левой рукой (с ладонью к говорящему) вперёд
gesture@vs1984f	@vs1984f	118.66	119.28	поднятие левой руки с выставленным указательным пальцем
gesture@vs1984f	@vs1984f	119.28	119.89	ведение левой руки с ладонью, обращённой вниз, влево
gesture@vs1984f	@vs1984f	119.895	120.87	трёхкратное биение левой рукой с ладонью, обращённой вниз
gesture@vs1984f	@vs1984f	122.297	122.717	поднятие левой руки с выставленным указательным пальцем на уровень плеч
gesture@vs1984f	@vs1984f	122.722	123.572	поднятие левой руки с выставленным указательным пальцем на уровень головы и выше (немного за голову)
gesture@vs1984f	@vs1984f	132.31	133.31	мотание головой
gesture@vs1984f	@vs1984f	139.57	140.05	мотание головой
gesture@vs1984f	@vs1984f	141.34	143.06	сведение рук, обращённых ладонями друг к другу, на уровне живота (между пальцами рук остаётся небольшое расстояние)
gesture@vs1984f	@vs1984f	143.255	147.61	движение (описание восьмёрки в воздухе) двумя руками влево и вправо (на уровне груди) с сохранением расстояния между руками и предыдущим положением рук и удержание рук на уровне груди
gesture@vs1984f	@vs1984f	147.61	149.177	описание восьмёрки сначала левой, потом правой рукой
gesture@vs1984f	@vs1984f	151.21	152.54	параллельное поднятие двух рук с ладонями, обращённых к говорящему, на уровень груди
gesture@vs1984f	@vs1984f	153.513	154.423	резкое движение правой рукой влево, рука сжата в кулак
gesture@vs1984f	@vs1984f	156.033	156.603	вскидывание правой руки
gesture@vs1984f	@vs1984f	166.52	167.7	тройной кивок головой
gesture@vs1984f	@vs1984f	168.135	169.0	поднятие левой руки с ладонью от говорящей
gesture@vs1984f	@vs1984f	169.0	171.325	многократное трясение рукой с выставленным указательным пальцем
gesture@vs1984f	@vs1984f	175.59	176.47	поднятие правой руки с выставленным указательным пальцем
gesture@vs1984f	@vs1984f	187.66	188.18	поворот головы направо
gesture@vs1984f	@vs1984f	192.89	193.66	вскидывание левой руки и однократное биение ей по воздуху
gesture@vs1984f	@vs1984f	194.3	194.72	небольшое мотание головой
gesture@vs1984f	@vs1984f	195.995	197.245	поднятие левой руки с выставленным указательным пальцем
gesture@vs1984f	@vs1984f	203.52	205.36	небольшие кивки головой, начальное положение головы - наклонена вниз
gesture@vs1984f	@vs1984f	207.97	209.63	небольшие кивки головой
gesture@vs1984f	@vs1984f	209.63	211.33	разведение рук
gesture@vs1984f	@vs1984f	214.72	215.71	Двойной кивок головой
gesture@vs1984f	@vs1984f	225.39	226.25	вскидывание левой руки параллельно полу (на уровне груди)
gesture@vs1984f	@vs1984f	227.89	228.81	отведение локтя влево
gesture@vs1984f	@vs1984f	230.25	230.995	взмах кистью левой руки слевва направо
gesture@vs1984f	@vs1984f	231.65	232.39	поднятие кисти левой руки на уровень груди, ладонь обращена к говорящему
gesture@vs1984f	@vs1984f	232.39	233.203	поднятие кистей рук на уровень груди, ладони рук обращены друг к л=другу, руки образуют прямой угол, между пальцами рук остаётся небольшое расстояние
gesture@vs1984f	@vs1984f	234.32	235.438	наклон туловища вперёд к поднятой левой руке с выставленным указательным согнутым пальцем
gesture@vs1984f	@vs1984f	236.4	237.93	поднятие и опускание пальцев левой руки, лежащей на коленях
gesture@vs1984f	@vs1984f	241.4	242.08	наклон головы влево
gesture@vs1984f	@vs1984f	243.29	244.64	пожимание плечами
gesture@vs1984f	@vs1984f	246.25	247.34	быстрые движения кистями рук, поднятых на уровень груди, вправо и влево
gesture@vs1984f	@vs1984f	247.46	248.96	взмах левой рукой, быстрое и небрежное проведение левой руки слева направо (смахивание)
gesture@vs1984f	@vs1984f	249.72	250.29	поднятие и скидывание правой руки, ладонь от говорящего
gesture@vs1984f	@vs1984f	250.32	251.1	разведение рук (выше локтя)
gesture@vs1984f	@vs1984f	264.977	265.487	поворот головы вправо
gesture@vs1984f	@vs1984f	272.52	277.19	покачивания головой
gesture@vs1984f	@vs1984f	277.68	278.39	выставление левой руки вперёд и биение ладонью, обращённой в пол
gesture@vs1984f	@vs1984f	283.22	285.3	разведение рук, поднятие плеч и потрясывание руками
gesture@vs1984f	@vs1984f	286.205	286.775	разведение рук
gesture@vs1984f	@vs1984f	288.995	292.715	выведение рук перед собой, ладони обращены вниз, пальцы растопырены как для игры на пианино, поочерёдные поднятия и опускания на прежний уровень кистей рук 
gesture@vs1984f	@vs1984f	293.05	294.93	вращение (по направлению от говорящего) поднятыми руками с ладонями, обращёнными на говорящего, на уровне головы
gesture@vs1984f	@vs1984f	295.03	296.67	вращение поднятых на уровне груди рук по направлению к говорящему
gesture@vs1984f	@vs1984f	296.67	297.28	сгибание обеих рук в локте под прямым углом, выведение их вперёд, ладонями друг к другу, затем приведение кистей рук к груди
gesture@vs1984f	@vs1984f	297.28	298.555	движение обеих рук с ладонями, обращёнными друг к другу, вниз, локти на уровне живота
gesture@vs1984f	@vs1984f	299.152	299.662	небольшой круг руками на уровне живота в направлении от говорящей, ладони обращены вверх
gesture@vs1984f	@vs1984f	301.322	301.712	небольшой круг руками на уровне живота в направлении от говорящей, ладони обращены вверх
gesture@vs1984f	@vs1984f	301.95	302.322	небольшой круг руками на уровне живота в направлении от говорящей, ладони обращены вверх
gesture@vs1984f	@vs1984f	303.156	303.426	небольшой круг руками на уровне живота в направлении от говорящей, ладони обращены вверх
gesture@vs1984f	@vs1984f	304.07	304.646	небольшой круг руками на уровне живота в направлении от говорящей, ладони обращены вверх
gesture@vs1984f	@vs1984f	305.07	306.458	выведение левой руки перед собой, ладонь обращена к говорящему, и многократное касание пальцев левой руки выставленным указательным пальцем правой руки
gesture@vs1984f	@vs1984f	306.458	306.938	небольшие вращения кистями рук по направлению от себя
gesture@vs1984f	@vs1984f	310.86	311.43	наклон головы влево
gesture@vs1984f	@vs1984f	312.57	314.04	движение двух выставленных перед собой рук вперёд и вверх, ладони обращены друг к другу
gesture@vs1984f	@vs1984f	315.09	315.95	поднятие и скидывание правой руки, ладонь от говорящего
gesture@vs1984f	@vs1984f	316.41	316.91	поворт головы направо
gesture@vs1984f	@vs1984f	318.09	318.855	поднятие и скидывание правой руки, ладонь от говорящего
gesture@vs1984f	@vs1984f	319.61	320.34	быстрое вскидывание правой руки
gesture@vs1984f	@vs1984f	321.3	322.4	приставление кисти левой руки ко лбу, наклон головы влево вниз
gesture@vs1984f	@vs1984f	323.505	324.085	закидывание головы назад и круг головой
gesture@vs1984f	@vs1984f	324.7	326.25	приставление кисти левой руки ко лбу
gesture@vs1984f	@vs1984f	329.59	330.3	пожимание плечами, разведение рук выше локтей
gesture@vs1984f	@vs1984f	330.3	330.93	пожимание плечами
gesture@dk1980f	@dk1980f	0.39	0.59	наклон головы вправо
gesture@dk1980f	@dk1980f	3.99	6.23	движения подбородком вперёд
gesture@dk1980f	@dk1980f	8.06	8.33	отведение головы назад влево
gesture@dk1980f	@dk1980f	8.81	9.34	поворот головы налево
gesture@dk1980f	@dk1980f	24.33	25.2	наклон головы вниз
gesture@dk1980f	@dk1980f	25.2	25.805	поворот головы к собеседнику
gesture@dk1980f	@dk1980f	32.53	33.12	поворот головы к собеседнику
gesture@dk1980f	@dk1980f	34.43	35.07	небольшой кивок головой
gesture@dk1980f	@dk1980f	39.03	40.62	круг правой рукой перед собой, ладонь обращена от говорящего
gesture@dk1980f	@dk1980f	43.01	44.29	круги правой рукой на уровне груди, пальцы сначала прижаты к ладони, затем выпрямляются
gesture@dk1980f	@dk1980f	54.99	55.91	движение подбородком вперёд в сторону собеседника
gesture@dk1980f	@dk1980f	55.91	57.29	движения подбородком вперёд, влево и вправо
gesture@dk1980f	@dk1980f	66.5	67.28	небольшой кивок головй
gesture@dk1980f	@dk1980f	71.17	71.93	небольшой кивок головой
gesture@dk1980f	@dk1980f	73.45	73.995	поднятие правой руки на уровень живота и шевеление пальцами
gesture@dk1980f	@dk1980f	74.39	75.2	мотание головой
gesture@dk1980f	@dk1980f	75.58	76.31	кивок головой
gesture@dk1980f	@dk1980f	77.68	78.78	тройной кивок головой
gesture@dk1980f	@dk1980f	79.83	80.28	кивок головой
gesture@dk1980f	@dk1980f	84.28	84.85	кивок головой
gesture@dk1980f	@dk1980f	94.51	95.88	небольшие кивки головой
gesture@dk1980f	@dk1980f	105.46	106.04	поднятие правой руки с выставленным указательным пальцем
gesture@dk1980f	@dk1980f	106.04	107.03	ритмическое биение правой рукой с ладонью, обращённой влево
gesture@dk1980f	@dk1980f	107.25	108.73	ритмическое биение парвой рукой, направленной к собседенику, с ладонью, обращённой ввер, и с соединёнными пальцами
gesture@dk1980f	@dk1980f	109.89	111.28	ритмическое биение правой рукой с ладонью, обращённой влево, и с соединёнными пальцами 
gesture@dk1980f	@dk1980f	123.55	124.1	кивок головой
gesture@dk1980f	@dk1980f	131.22	131.75	кивок головой вверх
gesture@dk1980f	@dk1980f	138.04	138.51	кивок головой
gesture@dk1980f	@dk1980f	148.71	149.43	кивок головой
gesture@dk1980f	@dk1980f	158.18	159.85	движения подбородком вверх и вперёд
gesture@dk1980f	@dk1980f	160.82	161.99	выведение правой руки перед говорящим, ладонь обращена вверх
gesture@dk1980f	@dk1980f	162.01	163.51	ритмическое биение правой рукой с ладонью, обращённой вверх, сдвиг руки вправо при каждом биении
gesture@dk1980f	@dk1980f	163.52	166.88	ритмическое биение правой рукой с ладонью, обращённой вверх
gesture@dk1980f	@dk1980f	166.895	169.27	ритмическое биение правой рукой с ладонью, обращённой вверх
gesture@dk1980f	@dk1980f	172.75	175.14	трёхкратный горизонтальный круг правой рукой с ладонью, обращённой вверх 
gesture@dk1980f	@dk1980f	178.23	179.59	поднятие кисти правой руки на уровень плеч, ладонь обращена на говорящего, пальцы согнуты к ладони, и ритмическое биение кистью
gesture@dk1980f	@dk1980f	180.5	181.85	движение правой руки, поднятой перед собой ладонью вверх, слева направо
gesture@dk1980f	@dk1980f	182.06	184.33	ритмическое биение правой рукой с ладонью, обращённой вверх
gesture@dk1980f	@dk1980f	191.17	193.48	разведение рук па уровне живота
gesture@dk1980f	@dk1980f	195.89	197.26	двойной кивок головой с паузой и сменой направления головы между кивками
gesture@dk1980f	@dk1980f	202.25	203.7	круги кистью правой руки, кисть руки с ладонью, обращённой вверх, находится на уровне левого плеча говорящего
gesture@dk1980f	@dk1980f	203.7	205.29	круги правой рукой, ладонь обращена к говорящему
gesture@dk1980f	@dk1980f	205.65	206.53	указание правой рукой с ладонью, обращённой вверх, сначала на собеседника и первого участника разыгрываемого говорящим диалага,  затем вперёд, на воображаемого второго участника разыгрываемого диалога
gesture@dk1980f	@dk1980f	206.53	208.0	указание правой рукой с ладонью, обращённой вверх, сначала на собеседника и первого участника разыгрываемого говорящим диалага,  затем вперёд, на воображаемого второго участника разыгрываемого диалога
gesture@dk1980f	@dk1980f	208.02	208.66	выкидывание правой руки вперёд, ладонь обращена наверх
gesture@dk1980f	@dk1980f	235.38	237.09	кивки головой
gesture@dk1980f	@dk1980f	247.82	248.78	кивок головой
gesture@dk1980f	@dk1980f	253.77	254.73	поднятие правой руки со сложенными к ладони пальцами, ладонь обращена вверх, и выпрямление пальцев
gesture@dk1980f	@dk1980f	254.73	256.63	трясение правой рукой с ладонью, обращённой вверх
gesture@dk1980f	@dk1980f	267.155	267.925	кивок головой
gesture@dk1980f	@dk1980f	270.765	271.42	кивок головой
gesture@dk1980f	@dk1980f	274.81	276.39	поднятие правой руки с выставленным от говорящего указательным пальцем, ладонь обращена вверх, и движения вверх=вниз кистью руки
gesture@dk1980f	@dk1980f	282.64	283.735	кивок головой вверх
gesture@dk1980f	@dk1980f	295.38	296.887	двойной кивок головой
gesture@dk1980f	@dk1980f	302.17	302.97	кивание головой
gesture@dk1980f	@dk1980f	306.275	307.17	кивание головой
gesture@dk1980f	@dk1980f	318.267	320.14	кивок головой
gesture@dk1980f	@dk1980f	329.84	331.23	кивание головой
gestureMeaning@vs1984f	@vs1984f	9.56	10.36	приветствие
gestureMeaning@vs1984f	@vs1984f	15.81	17.53	согласие
gestureMeaning@vs1984f	@vs1984f	18.82	19.315	риторический жест: подчёркивание эмфазы
gestureMeaning@vs1984f	@vs1984f	21.91	22.49	намёк на шутку, иронию
gestureMeaning@vs1984f	@vs1984f	22.49	23.29	намёк на шутку, иронию
gestureMeaning@vs1984f	@vs1984f	26.25	26.89	согласие (ироничное)
gestureMeaning@vs1984f	@vs1984f	26.89	27.69	поддержание собственной речи
gestureMeaning@vs1984f	@vs1984f	29.895	31.975	изобразительный жест: спины людей впереди
gestureMeaning@vs1984f	@vs1984f	32.29	34.48	задание ритма фразы
gestureMeaning@vs1984f	@vs1984f	34.48	34.86	риторическийподчёркивание эмфазы жест: 
gestureMeaning@vs1984f	@vs1984f	34.86	36.27	ритмический жест: задание ритма фразы
gestureMeaning@vs1984f	@vs1984f	36.27	36.605	риторичсекий жест: подчёркивание эмфазы
gestureMeaning@vs1984f	@vs1984f	45.62	46.26	поддержание коммуникации
gestureMeaning@vs1984f	@vs1984f	46.715	47.46	указательный жест
gestureMeaning@vs1984f	@vs1984f	50.54	51.432	привлечение внимания
gestureMeaning@vs1984f	@vs1984f	55.41	56.16	согласие
gestureMeaning@vs1984f	@vs1984f	66.04	66.97	установление контакта с собеседником
gestureMeaning@vs1984f	@vs1984f	72.42	73.13	поддержание собственной речи
gestureMeaning@vs1984f	@vs1984f	74.99	76.29	подтверждение своего высказывания ("на самом деле так")
gestureMeaning@vs1984f	@vs1984f	77.465	78.19	фиксация объекта
gestureMeaning@vs1984f	@vs1984f	79.37	80.24	ссылка на следующую тему разговора (анонс)
gestureMeaning@vs1984f	@vs1984f	82.09	83.045	поддержание собственной речи
gestureMeaning@vs1984f	@vs1984f	84.01	84.872	подчёркивание эмфазы
gestureMeaning@vs1984f	@vs1984f	85.956	86.576	подтверждение собственных слов
gestureMeaning@vs1984f	@vs1984f	88.011	88.97	подчёркивание продолжения темы
gestureMeaning@vs1984f	@vs1984f	97.71	98.416	подчёркивание эмфазы
gestureMeaning@vs1984f	@vs1984f	100.928	101.79	поддержание собственной речи
gestureMeaning@vs1984f	@vs1984f	102.429	103.659	задание ритма фразе (при перечислении)
gestureMeaning@vs1984f	@vs1984f	107.8	108.819	подчёркивание эмфазы
gestureMeaning@vs1984f	@vs1984f	109.04	110.39	поддержание шутки собеседника
